datetime,log_source,src_ip,resolver_ip,query,type,answer,return_code
2024-06-14 21:57:32.375,dns_logger_1,10.20.30.154,178.241.136.90,overrude.batsmanshipwindowwards.com,A,139.83.143.199,0
2024-06-14 21:57:32.476,dns_logger_1,3bda:1c84:c07:51f6:ff5a:dc11:32ff:ba4e,7902:8ee0:45d3:2fcc:d92d:1abb:d2cf:8f11,homoplastic.woepseudoreduction.com,AAAA,528f:d03c:2440:c514:5d50:ee3d:d6e7:df15,0
2024-06-14 21:57:32.577,dns_logger_1,a0ab:e0d6:bf2e:fecb:125a:5264:ac5:5408,3b37:5336:98b8:642c:c5e3:fb0c:810a:3f0f,overremissness.retromingentbachelry.com,AAAA,f0e1:72e4:2fbc:5d40:24c2:1e55:15a4:f643,0
2024-06-14 21:57:32.678,dns_logger_1,dcc0:6dd:ed38:2134:3e6e:a2f3:c33d:b866,98f:5f09:fe98:ae2d:f8b8:26d1:5713:2c4,uncontrovertable.skittishmisbecomingly.com,AAAA,38a4:9676:5d52:b2a9:c645:6be:506b:135b,0
2024-06-14 21:57:32.779,dns_logger_1,10.20.30.237,130.170.253.154,spiranthic.pressiblehydrosulphuryl.com,A,108.37.25.33,0
2024-06-14 21:57:32.880,dns_logger_1,10.20.30.9,20.175.164.111,lincloth.spiraculiferousparachromatism.com,A,78.121.45.31,0
2024-06-14 21:57:32.981,dns_logger_1,10.20.30.230,104.196.59.5,cyanastraceae.drillmasterbush.com,A,202.204.145.231,0
2024-06-14 21:57:33.082,dns_logger_1,10.20.30.23,46.128.134.103,lymphoglandula.armscyefolgerite.com,A,178.225.109.187,0
2024-06-14 21:57:33.183,dns_logger_1,54aa:3661:b227:6344:3b91:db45:ba9c:dd4e,3235:9bf1:382c:af2f:65f2:6d00:2fff:3539,slosh.aminicpreindesignate.com,AAAA,d7c7:5ef9:79:dc41:753d:176e:3627:1e8b,0
2024-06-14 21:57:33.284,dns_logger_1,10.20.30.221,149.253.99.44,austrophil.brutalitariangoldflower.com,A,158.136.62.192,0
2024-06-14 21:57:33.384,dns_logger_1,43a1:bf7:71fd:870f:98ba:76ac:eb52:f2d7,e2bf:1cdc:af83:d1fc:2cfa:6e1c:dbfd:27f1,wrongheadedness.unprovabilityunoriginally.com,AAAA,f2d0:a237:742b:44d0:4307:b4b6:fa40:2e0e,0
2024-06-14 21:57:33.485,dns_logger_1,10.20.30.229,180.22.155.88,theatropolis.tanekahagutter.com,A,190.216.36.245,0
2024-06-14 21:57:33.586,dns_logger_1,64d0:f7e8:96af:27fb:16d7:ef83:45cf:363d,3446:db6e:249f:54e2:50ef:1127:f4d0:6d49,diarrhetic.declivitousintramundane.com,AAAA,cfb0:374c:7cf5:a931:6cae:7866:1680:bae4,0
2024-06-14 21:57:33.686,dns_logger_1,10.20.30.84,216.113.250.46,equisegmented.isidoricdelocalize.com,A,43.49.254.180,0
2024-06-14 21:57:33.787,dns_logger_1,c96c:8ba7:8b4b:fcf7:7b9:27a8:f15:c621,f529:cd9e:54e1:d4de:5246:b316:f1e2:63f6,pluridentate.formalizationisaurian.com,AAAA,f0c6:1b30:75b0:c54b:719d:5552:5c7a:6f8,0
2024-06-14 21:57:33.888,dns_logger_1,b3c2:b7a0:677d:8bba:7320:b888:33ab:212f,2d74:e70d:2429:7e5d:6223:fab9:e70a:baa1,intracommunication.clinkumsuperfolly.com,MX,alt1.mx.clinkumsuperfolly.com,0
2024-06-14 21:57:33.988,dns_logger_1,d6c5:873d:ee55:92bc:45ba:ea0d:dfda:11e9,64b3:f165:1530:f02b:553a:4cf1:45a6:de27,pteromalid.nonmissionaryvulsellum.com,AAAA,ac08:a9c:bc6f:1e3:13c7:73ab:8b91:262b,0
2024-06-14 21:57:34.089,dns_logger_1,10.20.30.17,145.234.47.242,cell.conventionismenthymeme.com,A,148.73.158.85,0
2024-06-14 21:57:34.190,dns_logger_1,10.20.30.10,211.194.97.125,gamasid.traguloidglide.com,A,193.143.136.67,0
2024-06-14 21:57:34.291,dns_logger_1,10.20.30.28,76.144.68.174,mythological.trayfulhoju.com,A,83.216.110.165,0
2024-06-14 21:57:34.392,dns_logger_1,10.20.30.208,194.150.41.213,similitude.skijorerhunchet.com,A,229.108.193.64,0
2024-06-14 21:57:34.493,dns_logger_1,6641:92f7:8e2b:e525:5d5b:175d:e12e:52e7,1364:9c5a:c14c:8e6f:447f:761f:48b8:b79a,pon.schedulizearkose.com,AAAA,b11d:bece:490b:8cc7:fdfa:5172:937e:56d5,0
2024-06-14 21:57:34.593,dns_logger_1,10.20.30.41,209.154.165.30,imperialistic.sequestratriceslibretto.com,A,231.110.1.198,0
2024-06-14 21:57:34.694,dns_logger_1,1071:eb78:a89a:1b14:9876:e740:ccce:6798,10f1:9300:7a57:ad20:db28:fa2e:4941:a31f,vesicocervical.precombatantreallot.com,AAAA,7a2f:9c96:37ab:7052:ab6:d39f:e7a2:38c3,0
2024-06-14 21:57:34.795,dns_logger_1,10.20.30.161,88.147.48.39,outsmart.reductivelymegohm.com,A,153.119.65.176,0
2024-06-14 21:57:34.896,dns_logger_1,ccb1:eb37:31b3:d510:5e3e:b361:3152:775e,de1d:1ecf:82a6:1caa:8585:37b3:fa36:e0a4,neofabraea.judgeshipmacaroon.com,AAAA,aa2a:9d05:59c:b592:9245:5a9c:6846:5fcb,0
2024-06-14 21:57:34.997,dns_logger_1,10.20.30.90,144.91.188.254,fungological.nonsensicalitychrysopa.com,A,29.156.246.127,0
2024-06-14 21:57:35.098,dns_logger_1,77d7:20bf:bd78:377a:94a7:cba1:da97:9dd2,4429:8850:8b32:7555:8528:76e:113f:169c,mephistophelean.undreadfullycorneum.com,AAAA,c329:3a10:9e95:13b7:5f84:4fcf:14e7:5384,0
2024-06-14 21:57:35.199,dns_logger_1,d04c:7d83:30dc:3ec4:46ac:7129:590a:dfc0,3763:9db5:4bbf:3814:1efc:9cd7:f9b3:ca21,smashery.unpopulateapproximative.com,AAAA,c3b4:4c59:87c2:7f13:b74d:ea91:b985:e8fd,0
2024-06-14 21:57:35.300,dns_logger_1,10.20.30.99,112.191.221.196,parodistically.raverposthole.com,A,109.29.22.113,0
2024-06-14 21:57:35.401,dns_logger_1,10.20.30.178,76.93.139.85,sudaminal.funereallyhelicorubin.com,A,43.156.98.63,0
2024-06-14 21:57:35.502,dns_logger_1,b2d2:a7a8:dbb6:691b:798e:ba8a:586:1a9b,4890:e68b:e96f:12da:7c8d:9ce2:5f2d:ae56,nonanalogy.beforetimepathfinding.com,AAAA,5ad0:5be3:afe6:8517:65fe:e6e2:fa13:71d6,0
2024-06-14 21:57:35.603,dns_logger_1,10.20.30.185,94.16.9.42,unhealthfulness.normanizeargil.com,A,99.162.132.150,0
2024-06-14 21:57:35.704,dns_logger_1,10.20.30.237,66.231.75.46,ureteropyelonephritis.hostlerresuscitant.com,A,167.254.96.213,0
2024-06-14 21:57:35.805,dns_logger_1,10.20.30.187,204.153.47.164,slipshoe.ensconcedolesome.com,A,221.116.245.99,0
2024-06-14 21:57:35.905,dns_logger_1,10.20.30.239,252.248.49.97,caressant.ozonoscopesumptuary.com,A,228.137.245.224,0
2024-06-14 21:57:36.006,dns_logger_1,10.20.30.159,241.11.107.254,gaffle.herodianglobiferous.com,A,199.50.81.19,0
2024-06-14 21:57:36.107,dns_logger_1,5ce:1fa7:be34:2284:a1f9:ea9c:4a74:3c44,436e:b6bf:d3dc:40a:5b80:9b6f:b75d:67a7,ultrapersuasive.culpatoryundelusive.com,AAAA,6664:1bec:1aac:dc09:912b:365c:ca46:9a22,0
2024-06-14 21:57:36.208,dns_logger_1,10.20.30.238,227.108.254.233,heathenishness.taylordemesman.com,A,238.55.216.108,0
2024-06-14 21:57:36.309,dns_logger_1,10.20.30.69,172.212.20.12,xenophontic.smoothlyfriesian.com,A,163.76.22.43,0
2024-06-14 21:57:36.409,dns_logger_1,1540:d1a4:ce94:eed3:3e0:12bb:e4cd:ffd,edf9:27a6:25a1:1204:21bd:a4c0:ba0e:d05a,unjoyous.impressionablysuprabuccal.com,TXT,None,0
2024-06-14 21:57:36.510,dns_logger_1,10.20.30.204,232.108.221.207,peaker.nonresuscitationexplorer.com,A,168.69.63.201,0
2024-06-14 21:57:36.611,dns_logger_1,493e:1d17:a3d6:57cb:17ec:a7ee:22b8:9404,dfc3:d661:12b3:6285:7275:a50:da9e:9607,seraphtide.amorousuntallowed.com,AAAA,b2e7:6501:bc84:4499:82e8:d2ef:d2e0:5d5f,0
2024-06-14 21:57:36.712,dns_logger_1,a43b:c70:6293:2702:fd04:198b:cd75:a1a7,df6a:c181:2bc6:9219:df50:a3a0:6996:92f,overcloak.uinsensibility.com,AAAA,275f:6c2e:9d4a:e79e:7b12:4854:3675:2c87,0
2024-06-14 21:57:36.813,dns_logger_1,10.20.30.200,65.29.230.34,pezizoid.lixiviateunfailingness.com,A,86.55.28.108,0
2024-06-14 21:57:36.914,dns_logger_1,10.20.30.157,191.86.33.165,supraclusion.swordfishingjeremianic.com,A,1.226.45.245,0
2024-06-14 21:57:37.015,dns_logger_1,f738:53f6:6021:99c2:f915:a185:801:71b,caab:c7bd:2a60:8d1d:7bef:9cf3:9ec8:85d0,warplike.glucosonesemiorbiculate.com,AAAA,f8ce:9ca1:e25e:a13e:c6c3:f976:8961:9523,0
2024-06-14 21:57:37.115,dns_logger_1,10.20.30.103,140.255.3.198,betangle.counterarguesotie.com,A,151.244.253.98,0
2024-06-14 21:57:37.216,dns_logger_1,10.20.30.216,80.49.28.31,scutiped.abditivenasiform.com,A,197.152.97.27,0
2024-06-14 21:57:37.317,dns_logger_1,10.20.30.73,201.252.211.245,amain.thoracostracousmytilacea.com,A,218.23.93.55,0
2024-06-14 21:57:37.418,dns_logger_1,10.20.30.233,9.247.81.12,shakerdom.interlapadamastor.com,A,205.17.243.148,0
2024-06-14 21:57:37.519,dns_logger_1,d4c3:e563:47c2:c1:4c09:1b95:18d3:6f8,2983:9030:e8fb:61eb:5b2e:d805:7551:97d8,dictyograptus.gonagrasatrae.com,AAAA,b0a3:3bd0:8dfa:dd9e:e5f6:f1b0:17eb:4c84,0
2024-06-14 21:57:37.620,dns_logger_1,10.20.30.200,3.67.93.6,cardioaccelerator.bengalifiberglas.com,A,151.57.136.133,0
2024-06-14 21:57:37.721,dns_logger_1,10.20.30.189,98.84.156.33,chromatid.chicshortzy.com,A,90.27.6.145,0
2024-06-14 21:57:37.822,dns_logger_1,85bd:8170:cb92:9c44:a238:cd5e:56b2:43ec,fc15:90ae:7ca9:4747:2f99:d160:769:4a8e,succorless.upcranescopulipedes.com,AAAA,6280:a7f8:4405:9d75:9b9:cae3:24e8:ba9b,0
2024-06-14 21:57:37.923,dns_logger_1,10.20.30.64,2.73.97.250,unostentatiously.nephologicalappay.com,A,249.133.213.5,0
2024-06-14 21:57:38.024,dns_logger_1,10.20.30.103,185.215.89.193,mahua.arrackrinsable.com,A,147.110.69.148,0
2024-06-14 21:57:38.125,dns_logger_1,f01d:3af7:6599:79d6:532e:c6d4:fd85:6fe6,1944:dc05:1ac8:912e:5128:5e1:aa5b:2a9b,legislational.dicarbonictrilit.com,MX,alt0.mx.dicarbonictrilit.com,0
2024-06-14 21:57:38.226,dns_logger_1,e5c3:d1af:a16c:ba99:4e11:c303:50dc:d7d3,ea76:3adf:463c:6eb9:aedf:3b6b:74e2:869,talabon.flogginglyunburial.com,AAAA,89fb:6202:fd7e:6f5:e11f:c35c:2f9f:f83f,0
2024-06-14 21:57:38.326,dns_logger_1,b6df:7047:8d75:2f29:976:bfe0:9704:10e8,8f55:f0c1:2809:9ed5:4af5:326a:218c:1f35,unsleek.necessaryfreckling.com,AAAA,11f8:9660:e14c:fb2f:3cc1:c731:2f50:1951,0
2024-06-14 21:57:38.427,dns_logger_1,10.20.30.201,161.56.168.135,eldress.suluunstraddled.com,A,77.115.163.64,0
2024-06-14 21:57:38.528,dns_logger_1,d201:8ab3:916e:6065:9493:6081:3835:2cbd,4d5c:e685:d639:4907:f7be:df0b:d47e:725b,puzzledom.onlookhemiparesis.com,AAAA,c03d:33b9:96a:e52d:52e5:bf86:a300:f272,0
2024-06-14 21:57:38.628,dns_logger_1,9598:1ffb:8777:32c0:f58e:9433:8e77:e256,a787:c116:f65:90bb:5509:22a4:4342:b7aa,bisetose.microrheometrictradite.com,AAAA,b310:7d93:3322:1637:d627:e0ea:8c23:e956,0
2024-06-14 21:57:38.729,dns_logger_1,10.20.30.216,32.38.65.182,intermixtly.vocabulariednutramin.com,A,126.68.231.57,0
2024-06-14 21:57:38.830,dns_logger_1,10.20.30.44,64.78.105.156,anathema.revelmentsamas.com,A,205.37.52.198,0
2024-06-14 21:57:38.931,dns_logger_1,cdd2:ad7:f716:3f98:a1f6:813d:a155:4473,ff05:501:15ef:728f:6622:eb6f:c7df:4d22,nebulize.synteresisfakir.com,AAAA,4a73:9402:69d4:16da:d096:22c7:1fb2:c105,0
2024-06-14 21:57:39.031,dns_logger_1,d571:84ce:462a:83d2:7b53:47ef:1de5:d74a,db55:6a87:f9f5:e906:aefc:d55:67c6:5a85,ooplasm.psychonomyberne.com,AAAA,ed08:8b27:6355:753:9c84:9678:8dab:78b,0
2024-06-14 21:57:39.132,dns_logger_1,aba:75b9:68b4:dafc:9d6f:1eb8:9c19:b610,27a1:2fdd:499c:72d4:ad6c:4dd4:f1bf:53ef,phragmocyttarous.invincibilitymalnutrite.com,AAAA,9bd0:f56d:2330:639a:7e86:962e:43d3:9372,0
2024-06-14 21:57:39.233,dns_logger_1,10.20.30.134,37.207.207.62,professionality.carposporerhyton.com,A,194.232.47.210,0
2024-06-14 21:57:39.333,dns_logger_1,10.20.30.133,210.13.193.113,middleweight.waterlandiankatinka.com,A,71.132.221.84,0
2024-06-14 21:57:39.434,dns_logger_1,147a:8778:64d3:c05:dc70:7519:41b9:a469,9107:9693:75c1:1273:8e6b:e6ca:bcd9:d59f,pasteurian.paddaminning.com,AAAA,d90d:5c50:b4bf:9afa:3d99:ab23:3373:a8b7,0
2024-06-14 21:57:39.535,dns_logger_1,10.20.30.188,194.139.124.31,ophidion.semitainterpunct.com,A,155.44.233.117,0
2024-06-14 21:57:39.636,dns_logger_1,e7a7:ff28:866c:59e0:7cec:80b7:b66e:5ab5,d09b:502:35fd:6243:b49f:f4da:9175:37f7,pearlstone.chabcentrobaric.com,AAAA,3fd1:b4bb:f3ed:ca9b:1773:591b:9013:753,0
2024-06-14 21:57:39.736,dns_logger_1,10.20.30.135,125.83.127.187,safflower.pyovesiculosisextraorbitally.com,A,230.254.26.242,0
2024-06-14 21:57:39.837,dns_logger_1,10.20.30.134,194.37.200.183,whensoever.siphonoplaxoverpensive.com,A,89.9.101.230,0
2024-06-14 21:57:39.938,dns_logger_1,10.20.30.64,131.72.238.210,frankable.shorelandalopecoid.com,A,70.201.81.78,0
2024-06-14 21:57:40.039,dns_logger_1,10.20.30.183,107.193.36.139,cervine.untemperingasexualization.com,A,127.26.134.10,0
2024-06-14 21:57:40.139,dns_logger_1,5c4:d6e4:f493:7111:2c1c:b377:ece3:37ff,39ae:e8b7:1ae2:3900:adf7:164e:3413:6819,prepoison.antesunriseyilt.com,MX,alt2.mx.antesunriseyilt.com,0
2024-06-14 21:57:40.240,dns_logger_1,10.20.30.163,65.22.176.248,bubbly.conventionalityreallege.com,A,200.22.167.208,0
2024-06-14 21:57:40.341,dns_logger_1,cf75:a703:77c9:f5dd:6a9b:4b72:6997:8f58,4280:ebe6:9856:4234:f653:23b9:9da5:4b15,washingtonian.nonelementarycachectic.com,AAAA,25a9:2679:a4e3:59e3:a9f2:49fd:140e:5854,0
2024-06-14 21:57:40.441,dns_logger_1,7078:474e:2c77:3251:7f6b:2dd3:50f8:93af,ee07:8e1b:1d30:8939:4c97:40a0:a78b:d992,pregnant.branchingvagrantlike.com,AAAA,795b:39ce:931d:9679:a546:10d1:65ca:7031,0
2024-06-14 21:57:40.542,dns_logger_1,10.20.30.149,52.72.62.233,toozle.sulphopupuriczoopsychological.com,A,219.116.188.228,0
2024-06-14 21:57:40.642,dns_logger_1,10.20.30.85,8.173.62.248,haploscopic.weberfirepower.com,A,135.50.18.161,0
2024-06-14 21:57:40.743,dns_logger_1,10.20.30.13,71.146.128.140,mistakenly.cockneyismradiodiagnosis.com,A,44.126.177.80,0
2024-06-14 21:57:40.844,dns_logger_1,f52f:607b:6e70:1cf2:47fe:636f:b926:5e88,319b:d065:cc0a:2f94:ff42:772d:810d:4598,maxillozygomatic.lathhouseapproximative.com,AAAA,2a4:5691:488e:4f73:645c:bd64:2f1:7c81,0
2024-06-14 21:57:40.945,dns_logger_1,10.20.30.16,125.168.75.156,unadmittedly.amphigenhagbush.com,A,254.253.37.142,0
2024-06-14 21:57:41.045,dns_logger_1,10.20.30.33,119.213.236.153,hopscotcher.dipneumonesraglet.com,A,245.237.216.84,0
2024-06-14 21:57:41.145,dns_logger_1,a62:8593:9a15:e39a:1ec8:deba:7a2e:c82,fc47:aac5:349e:622b:508d:e9ce:5b56:4533,petalodont.playroomtropophyte.com,AAAA,52a3:ec16:bf5c:3fdb:6ad4:95af:4da4:68eb,0
2024-06-14 21:57:41.246,dns_logger_1,10.20.30.170,205.36.37.226,junkerism.disagreedconduct.com,A,214.234.33.167,0
2024-06-14 21:57:41.347,dns_logger_1,10.20.30.168,119.187.64.98,heterodoxal.contragredienceunderrate.com,A,214.136.81.88,0
2024-06-14 21:57:41.447,dns_logger_1,10.20.30.70,198.123.8.37,amoebous.armpitaculeus.com,A,68.216.34.212,0
2024-06-14 21:57:41.548,dns_logger_1,10.20.30.152,156.180.251.46,idaic.apyrotypemeteoroidal.com,A,190.252.52.41,0
2024-06-14 21:57:41.648,dns_logger_1,10.20.30.59,24.81.208.202,prettification.volcansolicitousness.com,A,23.217.198.219,0
2024-06-14 21:57:41.749,dns_logger_1,10.20.30.212,102.143.44.203,hogged.collyriteorthogonally.com,A,128.59.134.91,0
2024-06-14 21:57:41.850,dns_logger_1,e5:fc1a:247:c882:526:1a56:fcf:16b5,f3a9:25cf:e5c8:f149:f618:5f6a:7a4e:ceaf,osteochondrosarcoma.clerestoriedsardel.com,AAAA,9857:9c4:412c:6f2a:ecfe:cb87:6ee3:a143,0
2024-06-14 21:57:41.950,dns_logger_1,10.20.30.75,31.193.222.214,polyadenia.porcelanichushaby.com,A,146.125.84.52,0
2024-06-14 21:57:42.051,dns_logger_1,10.20.30.35,146.23.215.206,unpliable.guiltsickrakh.com,A,171.206.69.86,0
2024-06-14 21:57:42.152,dns_logger_1,10.20.30.181,243.20.147.192,azoflavine.oxidationpiquet.com,A,50.44.41.90,0
2024-06-14 21:57:42.252,dns_logger_1,10.20.30.112,40.47.81.199,iricize.gesturelessmetaperiodic.com,A,123.239.187.127,0
2024-06-14 21:57:42.353,dns_logger_1,10.20.30.150,50.255.64.98,dentiparous.tautomeraldepot.com,A,88.164.191.6,0
2024-06-14 21:57:42.454,dns_logger_1,10.20.30.16,220.252.130.61,abbacy.eurypteridionogenic.com,A,45.155.12.132,0
2024-06-14 21:57:42.555,dns_logger_1,10.20.30.140,20.134.36.112,sphenodontia.ectadeniacephalomenia.com,A,73.80.44.174,0
2024-06-14 21:57:42.656,dns_logger_1,10.20.30.160,248.7.123.185,heartfully.annonagrith.com,A,16.170.131.195,0
2024-06-14 21:57:42.757,dns_logger_1,10.20.30.13,27.208.176.166,salable.tattyradix.com,A,225.227.127.224,0
2024-06-14 21:57:42.857,dns_logger_1,10.20.30.217,52.163.94.105,mantispidae.rhemisthomeomorphy.com,A,96.190.169.212,0
2024-06-14 21:57:42.958,dns_logger_1,10.20.30.6,227.100.122.215,heterotropous.loadenpostmillennialism.com,A,148.37.241.139,0
2024-06-14 21:57:43.059,dns_logger_1,9a14:9101:e54b:22dc:f1b2:a251:8c2c:1c24,b2e:70a0:e907:e4be:658c:d72d:a1f7:8c7c,elfhood.dingleberrytigerishness.com,AAAA,28f8:bcf8:45fd:c7ad:edae:63a6:7a3:7d84,0
2024-06-14 21:57:43.160,dns_logger_1,10.20.30.143,50.167.82.202,medicotopographic.siamangpeine.com,A,51.146.65.25,0
2024-06-14 21:57:43.261,dns_logger_1,10.20.30.135,26.70.92.165,pseudomorphism.flinchingcheekily.com,A,8.193.56.129,0
2024-06-14 21:57:43.361,dns_logger_1,8b7f:dfed:75d4:72f9:308d:fc1:fdc4:cf13,e32f:a798:6b6c:c02d:a90:730e:7077:ae36,macrostylous.deviletbecall.com,AAAA,a06a:3db1:666c:44:7e67:fd0c:7877:436e,0
2024-06-14 21:57:43.462,dns_logger_1,10.20.30.41,227.58.35.62,grudgery.gigglishunprofited.com,A,166.81.175.125,0
2024-06-14 21:57:43.562,dns_logger_1,7e91:1733:a82e:ed57:6e0a:8f5b:ee9a:f044,444d:aab0:62da:44e5:b07c:c89b:7345:5175,capsulae.understockslough.com,SOA,None,0
2024-06-14 21:57:43.663,dns_logger_1,5f27:9bda:6165:4a64:145e:fc6e:ab49:fddd,83cd:93be:58a4:46fa:d110:714e:c488:986d,fervescence.proprietarythermotactic.com,AAAA,ed35:2636:8655:f54e:f53e:f8b1:15e2:1a7f,0
2024-06-14 21:57:43.764,dns_logger_1,10.20.30.232,187.188.52.177,octomeral.schistoprosopussew.com,A,20.203.224.39,0
2024-06-14 21:57:43.864,dns_logger_1,9c85:3cd9:a9ee:2cb1:74ef:387a:1bfc:75b0,7bd0:f8a5:b8fb:9a66:19c3:5d7b:9d5:f295,dahomeyan.phanerogeneticbargham.com,AAAA,393a:1cba:104d:1469:3b5c:39c:c5c8:267,0
2024-06-14 21:57:43.965,dns_logger_1,27a8:c427:4be7:d2d6:3697:88f4:7a41:aecb,fe9e:bd2:1ef4:103a:f1af:7aa0:9c4c:54bb,nigrify.deuterogamyrediscoverer.com,AAAA,e78:4338:9efb:cc78:23bb:1113:9add:a111,0
2024-06-14 21:57:44.066,dns_logger_1,10.20.30.52,74.7.204.32,makefast.aporobranchiadementation.com,A,87.90.6.203,0
2024-06-14 21:57:44.167,dns_logger_1,97b:d455:e86b:c704:171e:ea0e:735e:d4f7,124b:a15a:aaba:f798:8146:41fd:9532:a897,cuvy.recrementwienerwurst.com,MX,alt1.mx.recrementwienerwurst.com,0
2024-06-14 21:57:44.267,dns_logger_1,10.20.30.169,54.210.61.148,osteocranium.nonagesimalcoremium.com,A,7.70.150.160,0
2024-06-14 21:57:44.368,dns_logger_1,10.20.30.34,67.105.117.51,nitrite.reordaintheophania.com,A,124.36.11.155,0
2024-06-14 21:57:44.469,dns_logger_1,10.20.30.245,197.179.14.138,procuration.happenpredry.com,A,231.154.46.63,0
2024-06-14 21:57:44.570,dns_logger_1,10.20.30.82,180.51.243.119,sphingal.sleuthneutropassive.com,A,81.186.121.192,0
2024-06-14 21:57:44.671,dns_logger_1,10.20.30.75,128.141.186.157,grabbots.amphisbaenianpharmacopoeia.com,A,109.130.174.193,0
2024-06-14 21:57:44.772,dns_logger_1,e5f0:dc1:9363:9f7a:1b12:88dd:26a:ccec,88d3:de2:3b33:ec33:31d3:1b97:f96b:64cf,untautological.thaliaceaceratodus.com,AAAA,7ee5:95f5:89f4:120b:5a88:df3e:a8df:5f0,0
2024-06-14 21:57:44.872,dns_logger_1,10.20.30.33,119.20.142.116,definitiones.angiotasisbacteriolyze.com,A,155.76.115.165,0
2024-06-14 21:57:44.973,dns_logger_1,10.20.30.130,190.189.118.110,becoiffed.collaboratehag.com,A,116.249.212.0,0
2024-06-14 21:57:45.073,dns_logger_1,10.20.30.69,161.25.249.25,unpetrify.somethingnesshygiantic.com,A,247.68.69.17,0
2024-06-14 21:57:45.174,dns_logger_1,10.20.30.42,143.42.229.47,reduviidae.antisepsinlimber.com,A,167.121.154.231,0
2024-06-14 21:57:45.275,dns_logger_1,10.20.30.184,255.98.117.245,nettapus.methodologicalunalienated.com,A,36.190.0.6,0
2024-06-14 21:57:45.375,dns_logger_1,10.20.30.60,116.157.164.141,unthriving.keratoncuspreoccupy.com,A,229.11.193.115,0
2024-06-14 21:57:45.476,dns_logger_1,6fb2:63b:1b12:fb13:6cfe:6137:56c0:b739,5b51:63ca:79b7:e86e:5735:8943:c18e:8d45,diaporthe.precolorropish.com,SOA,None,0
2024-06-14 21:57:45.577,dns_logger_1,10.20.30.92,93.201.59.101,chimney.phytophysiologyniasese.com,A,125.200.205.99,0
2024-06-14 21:57:45.677,dns_logger_1,b8b0:737e:983c:972e:f65e:4516:1a1c:4848,ac71:ad20:5158:4520:57d6:eccc:aba0:c6ef,undiscernibly.cenozoicriesling.com,AAAA,6ec2:4ed3:137b:d8b0:5cb5:d620:b537:7205,0
2024-06-14 21:57:45.778,dns_logger_1,10.20.30.114,217.25.119.182,anomalocephalus.congridaedizzily.com,A,8.184.50.39,0
2024-06-14 21:57:45.879,dns_logger_1,10.20.30.205,12.49.184.125,waguha.camphylenemesotron.com,A,141.1.101.148,0
2024-06-14 21:57:45.979,dns_logger_1,c1ab:9230:c3a2:3195:2777:c48a:143c:a6c,1af3:3f4a:1aae:f3a3:cdbb:884d:865b:3633,phototactic.muscogeeineducability.com,AAAA,50b7:c10c:efb2:7799:bff3:b198:a178:f311,0
2024-06-14 21:57:46.080,dns_logger_1,10.20.30.52,59.208.233.55,cation.minatorypompion.com,A,137.90.227.90,0
2024-06-14 21:57:46.180,dns_logger_1,c6ba:1b81:b83c:921a:6ab1:5be7:18ee:7775,174:f63a:d782:7fc0:1561:dac1:2586:fdf2,outgloom.chicanerbrumby.com,AAAA,b09d:cd19:f170:b416:49f3:56da:50ec:3512,0
2024-06-14 21:57:46.281,dns_logger_1,b572:98d4:c4d4:d50:d64c:f72e:5494:83a5,106c:1046:3046:bc93:ce8a:9841:158b:422e,bielectrolysis.principiateepidermic.com,AAAA,83f6:5ce:54db:fa90:ebee:7ac8:63c9:8807,0
2024-06-14 21:57:46.381,dns_logger_1,1419:ffb6:8181:9870:af78:e88b:723e:f2d9,c16c:6f18:6d6c:1c89:58de:48ed:ef64:a694,upseek.percheronsuperclassified.com,AAAA,e57f:5c88:1d94:ca84:70dd:e931:d76b:e7c0,0
2024-06-14 21:57:46.482,dns_logger_1,835f:715b:e536:9348:daac:cd7c:1de7:3386,2810:a514:7c97:a0d2:5fd9:b19a:cc3a:8b23,desmoneoplasm.kinosternidaecircumaviator.com,AAAA,8785:43ad:1f34:8dd5:42cf:7bf1:2515:fd39,0
2024-06-14 21:57:46.583,dns_logger_1,10.20.30.65,222.60.136.4,colorectitis.mushilymalidentification.com,A,22.16.223.188,0
2024-06-14 21:57:46.683,dns_logger_1,10.20.30.179,153.186.80.91,macrography.sunstonelinguanasal.com,A,10.29.20.3,0
2024-06-14 21:57:46.784,dns_logger_1,10.20.30.32,52.188.65.147,grasslike.tipplemanwienie.com,A,47.101.69.243,0
2024-06-14 21:57:46.885,dns_logger_1,10.20.30.93,244.145.172.254,firesafeness.crutchedembody.com,A,108.49.195.179,0
2024-06-14 21:57:46.986,dns_logger_1,1d48:dd43:36f9:fecd:ce04:3668:766:49f5,be6b:3d36:efd8:8195:5acd:105e:d3ec:dc12,electrothermancy.unmaimableunimpurpled.com,AAAA,d9f7:826:81d7:a17:b0f7:4bcd:1be6:7d82,0
2024-06-14 21:57:47.086,dns_logger_1,10.20.30.183,210.116.119.230,ibidium.homiliariumchrysidid.com,A,126.152.55.172,0
2024-06-14 21:57:47.187,dns_logger_1,f831:d7f6:2b73:8bbb:1a1:2b4f:a452:d500,2570:ddd4:e26c:4235:c385:cca5:32fb:1c0e,hemisystole.asjaphetic.com,MX,alt3.mx.AsJaphetic.com,0
2024-06-14 21:57:47.288,dns_logger_1,10.20.30.12,220.230.103.252,pentasyllable.saturdayisogamy.com,A,21.247.123.237,0
