datetime,log_source,protocol,src_ip,src_port,dst_ip,dst_port,bytes_in,bytes_out,packets_in,packets_out
2024-06-14 21:57:46.613,netflow_logger_1,UDP,10.20.30.65,16717,49.19.185.46,443,317972,248694,212,166
2024-06-14 21:57:46.714,netflow_logger_1,TCP,24fa:fc8b:bccc:debc:a429:95e1:1a98:f68f,21606,8bc0:4d8f:734c:52e1:ec93:bd28:b777:90f7,443,226168,59043,151,40
2024-06-14 21:57:46.815,netflow_logger_1,ICMP,9d2:b4e8:6215:1ca5:7b1f:ff61:d964:c4b2,0,a275:98a0:b309:1d48:86a1:d373:39ba:cc51,0,709,3971,1,3
2024-06-14 21:57:46.916,netflow_logger_1,TCP,10.20.30.249,19023,243.176.214.32,443,371140,294516,248,197
2024-06-14 21:57:47.017,netflow_logger_1,UDP,10.20.30.250,27104,119.88.108.235,25,11604,6360,8,5
2024-06-14 21:57:47.117,netflow_logger_1,TCP,10.20.30.214,48047,192.176.108.186,443,492932,308326,329,206
2024-06-14 21:57:47.218,netflow_logger_1,TCP,10.20.30.121,43255,2.187.227.20,80,34504,309543,24,207
2024-06-14 21:57:47.319,netflow_logger_1,UDP,10.20.30.33,23794,99.98.199.45,443,255772,206493,171,138
2024-06-14 21:57:47.421,netflow_logger_1,TCP,10.20.30.222,17134,243.143.100.75,80,130204,304383,87,203
2024-06-14 21:57:47.521,netflow_logger_1,ICMP,10.20.30.138,0,64.119.98.48,0,3498,3133,3,3
2024-06-14 21:57:47.622,netflow_logger_1,UDP,10.20.30.79,15149,145.115.182.106,80,9835,164680,7,110
2024-06-14 21:57:47.723,netflow_logger_1,UDP,10.20.30.85,35015,242.230.192.27,80,46600,109132,32,73
2024-06-14 21:57:47.824,netflow_logger_1,UDP,10.20.30.189,33119,246.82.208.16,443,431036,266587,288,178
2024-06-14 21:57:47.925,netflow_logger_1,TCP,10.20.30.123,35788,17.95.93.242,22,182710,63314,122,43
2024-06-14 21:57:48.025,netflow_logger_1,TCP,10.20.30.85,30221,131.94.216.227,443,486834,315895,325,211
2024-06-14 21:57:48.126,netflow_logger_1,TCP,10.20.30.139,49234,123.28.2.2,443,265586,361578,178,242
2024-06-14 21:57:48.226,netflow_logger_1,TCP,10.20.30.227,11892,69.210.46.8,443,155929,44521,104,30
2024-06-14 21:57:48.327,netflow_logger_1,TCP,6685:486d:7caa:8fec:e45f:c45:5e87:3031,38538,97f5:74e5:b85a:ef77:9fb6:4181:7ba8:6706,443,177132,41790,119,28
2024-06-14 21:57:48.428,netflow_logger_1,UDP,10.20.30.103,11233,7.178.248.44,25,117032,3232,79,3
2024-06-14 21:57:48.529,netflow_logger_1,TCP,fe5:d0f1:6bba:7b77:b68e:cad1:ab19:2fe2,47561,1b01:efc2:d89:cdff:db74:bc0a:fbba:9311,443,40766,82698,28,56
2024-06-14 21:57:48.630,netflow_logger_1,TCP,8338:a9eb:75ed:1d90:fb60:e1ae:5c25:54fc,19752,ed7f:7550:14d:a4e7:bf92:df6c:ccd8:d653,443,68022,69991,46,47
2024-06-14 21:57:48.730,netflow_logger_1,TCP,ef05:5602:8662:d586:a659:aa18:d5fa:1629,34613,1867:8615:1db7:a489:4ca0:8d8b:dae1:8fff,443,225290,137107,151,92
2024-06-14 21:57:48.831,netflow_logger_1,TCP,10.20.30.253,30448,125.30.113.104,443,241599,43570,162,30
2024-06-14 21:57:48.932,netflow_logger_1,TCP,10.20.30.91,14886,160.3.81.198,80,175309,377374,117,252
2024-06-14 21:57:49.033,netflow_logger_1,UDP,5c10:b888:87b:be77:1134:d049:5afb:2541,49030,5866:b67b:ff94:d03e:72d1:a7f5:e85:6564,80,303062,242842,203,162
2024-06-14 21:57:49.133,netflow_logger_1,TCP,10.20.30.205,13334,49.73.163.139,443,13465,120520,9,81
2024-06-14 21:57:49.234,netflow_logger_1,TCP,10.20.30.77,46865,199.39.54.240,53,484619,273,324,1
2024-06-14 21:57:49.335,netflow_logger_1,TCP,10.20.30.247,49547,29.110.44.83,143,264343,20935,177,14
2024-06-14 21:57:49.436,netflow_logger_1,UDP,2bc5:5590:de50:df06:a590:de66:84aa:827d,27989,51e5:fcbe:8bee:a9ce:bd68:b614:f750:d6be,80,206790,226926,138,152
2024-06-14 21:57:49.537,netflow_logger_1,TCP,a1de:2d4e:5021:a99e:49ed:4eba:ed4d:517c,45684,5ef0:8bc2:50ae:fd82:f770:aae5:6342:9dd6,443,301052,349506,201,234
2024-06-14 21:57:49.637,netflow_logger_1,TCP,10.20.30.173,40073,202.87.63.255,25,363361,968,243,1
2024-06-14 21:57:49.738,netflow_logger_1,TCP,10.20.30.231,64295,140.137.45.16,443,469281,207883,313,139
2024-06-14 21:57:49.839,netflow_logger_1,TCP,fd28:abe5:455:ac0f:d90d:2db2:7f76:f89,11955,216:9576:577e:1919:9ae9:171a:1c87:bf47,443,10320,251540,7,168
2024-06-14 21:57:49.940,netflow_logger_1,ICMP,10.20.30.125,0,25.182.99.73,0,2800,2165,2,2
2024-06-14 21:57:50.040,netflow_logger_1,ICMP,7af4:cbb1:39d4:826c:d33e:1aa:6429:5070,0,3b62:a157:68da:6126:ba59:491f:c1e1:a52c,0,2916,2776,2,2
2024-06-14 21:57:50.141,netflow_logger_1,TCP,9977:e56:91e0:288a:e889:e788:9ebb:b2e,63316,e272:88a:599c:3e75:6725:454c:ce30:cfc,443,460558,125618,308,84
2024-06-14 21:57:50.242,netflow_logger_1,TCP,10.20.30.25,28483,69.24.229.53,443,338398,256861,226,172
2024-06-14 21:57:50.343,netflow_logger_1,TCP,10.20.30.80,14118,145.217.178.208,443,248425,160048,166,107
2024-06-14 21:57:50.444,netflow_logger_1,TCP,10.20.30.63,11810,78.223.56.245,443,381820,364720,255,244
2024-06-14 21:57:50.545,netflow_logger_1,TCP,10.20.30.91,46774,75.10.10.214,80,155864,161131,104,108
2024-06-14 21:57:50.646,netflow_logger_1,UDP,10.20.30.77,34655,198.80.219.25,443,273175,281889,183,188
2024-06-14 21:57:50.747,netflow_logger_1,TCP,10.20.30.83,28972,139.57.64.96,443,43372,90654,29,61
2024-06-14 21:57:50.848,netflow_logger_1,TCP,10.20.30.245,26986,29.10.239.226,443,38052,355416,26,237
2024-06-14 21:57:50.949,netflow_logger_1,UDP,2528:bd23:bb8f:9431:993c:4657:a00c:e4e,11632,c372:db2c:be2f:6cbb:7fd7:eb7b:b9be:372a,22,312288,142948,209,96
2024-06-14 21:57:51.050,netflow_logger_1,TCP,a19d:40bb:7a1d:f884:536d:c97d:80c5:41dd,47677,a0b0:6812:c2ed:cf50:49a1:14cc:9c96:1222,443,209565,234041,140,157
2024-06-14 21:57:51.150,netflow_logger_1,TCP,602c:ee24:753a:166f:fa83:2da8:ca3a:2158,24582,e006:70c0:14fc:53f1:bef6:47cd:907:338d,443,346060,208956,231,140
2024-06-14 21:57:51.251,netflow_logger_1,TCP,d63f:d057:7e15:d08d:95f4:e878:c351:9497,25282,7542:c8f8:9152:7968:682a:7208:2fea:dba5,53,473467,436,316,1
2024-06-14 21:57:51.352,netflow_logger_1,TCP,10.20.30.118,37288,78.140.202.58,22,247300,73076,165,49
2024-06-14 21:57:51.453,netflow_logger_1,UDP,30fd:3f7c:97bd:bba4:c377:c638:14df:8a51,37718,c363:3608:9f92:9628:d304:81da:98c0:9494,443,171329,98761,115,66
2024-06-14 21:57:51.554,netflow_logger_1,TCP,10.20.30.27,42299,239.120.54.105,443,141145,385588,95,258
2024-06-14 21:57:51.654,netflow_logger_1,TCP,10.20.30.38,63342,3.241.152.222,443,160069,313840,107,210
2024-06-14 21:57:51.755,netflow_logger_1,UDP,10.20.30.134,65167,184.0.210.174,443,139354,308567,93,206
2024-06-14 21:57:51.856,netflow_logger_1,TCP,10.20.30.251,36724,167.252.94.182,443,329196,200062,220,134
2024-06-14 21:57:51.957,netflow_logger_1,TCP,10.20.30.245,15358,224.161.136.2,443,21384,136601,15,92
2024-06-14 21:57:52.058,netflow_logger_1,TCP,10.20.30.99,54547,161.14.8.78,443,204716,45184,137,31
2024-06-14 21:57:52.159,netflow_logger_1,TCP,10.20.30.5,27249,238.236.179.39,25,151284,8618,101,6
2024-06-14 21:57:52.260,netflow_logger_1,TCP,9c50:62d2:c9a2:7dd9:daf7:dc5d:f8aa:942a,12438,cef7:caec:2385:99dc:1997:6224:72d6:63d2,443,258002,109462,173,73
2024-06-14 21:57:52.361,netflow_logger_1,TCP,c502:47f4:c20b:840d:a352:b194:8622:6f4d,26151,9f2c:3000:25b3:664d:4814:b5f7:809c:34c2,443,289253,330279,193,221
2024-06-14 21:57:52.462,netflow_logger_1,TCP,cf02:2aef:aa65:9a2d:3dc8:1185:1410:ee93,61869,ab17:b612:dae5:905:e0b3:5b3e:b566:b406,443,461564,267699,308,179
2024-06-14 21:57:52.563,netflow_logger_1,TCP,7ab4:d71d:90bd:2165:1bef:1b20:f76:2d99,12868,fc7b:d9d7:571e:7e49:689c:e39e:2bcd:ede4,443,171071,309754,115,207
2024-06-14 21:57:52.664,netflow_logger_1,TCP,2d87:ab4f:a07c:1830:b89b:d2f6:9868:3f2e,40359,c564:9491:8fca:1ba1:3b41:30c4:c4e7:9c2d,443,89947,292922,60,196
2024-06-14 21:57:52.764,netflow_logger_1,TCP,10.20.30.141,11161,216.154.215.148,443,84138,398403,57,266
2024-06-14 21:57:52.865,netflow_logger_1,TCP,10.20.30.189,18523,75.94.146.196,443,170769,127585,114,86
2024-06-14 21:57:52.966,netflow_logger_1,UDP,10.20.30.231,18276,146.1.89.14,443,475867,87171,318,59
2024-06-14 21:57:53.067,netflow_logger_1,TCP,f516:23a9:7d99:66cf:c90b:516:f7a9:a14d,59144,c7ef:238c:bafd:144a:1394:5862:3e48:1f3c,443,313614,263594,210,176
2024-06-14 21:57:53.168,netflow_logger_1,TCP,10.20.30.198,23711,69.228.252.173,25,424124,1800,283,2
2024-06-14 21:57:53.268,netflow_logger_1,TCP,10.20.30.64,53389,252.164.7.13,443,359959,358127,240,239
2024-06-14 21:57:53.369,netflow_logger_1,TCP,ceb2:bf0e:583f:f856:8e39:70e2:8784:4ba3,54449,a65f:2cdc:237e:b3e1:7e1e:45d6:74e3:28e4,443,413367,135221,276,91
2024-06-14 21:57:53.470,netflow_logger_1,UDP,10.20.30.237,58566,225.150.20.90,443,225046,158523,151,106
2024-06-14 21:57:53.570,netflow_logger_1,TCP,10.20.30.245,17355,74.169.244.11,443,107267,48820,72,33
2024-06-14 21:57:53.671,netflow_logger_1,TCP,10.20.30.161,56153,8.86.166.76,443,430449,105821,287,71
2024-06-14 21:57:53.772,netflow_logger_1,ICMP,10.20.30.224,0,10.37.208.100,0,3684,728,3,1
2024-06-14 21:57:53.873,netflow_logger_1,UDP,880:b0c4:7e73:dca2:eea4:9d4c:80ac:87f8,23152,738b:99d1:77e8:2dd3:7924:ca6a:2908:997a,443,49173,213701,33,143
2024-06-14 21:57:53.974,netflow_logger_1,TCP,10.20.30.179,38726,71.148.185.33,443,346037,222293,231,149
2024-06-14 21:57:54.074,netflow_logger_1,TCP,d443:276d:807f:2d75:eb9a:dcba:6541:ec1e,35912,3302:1502:a736:dc95:3b2b:2896:d52:c0f6,80,53332,309160,36,207
2024-06-14 21:57:54.175,netflow_logger_1,UDP,10.20.30.122,14176,226.90.42.252,443,100123,175633,67,118
2024-06-14 21:57:54.275,netflow_logger_1,TCP,10.20.30.18,14254,7.150.121.103,443,294637,238331,197,159
2024-06-14 21:57:54.376,netflow_logger_1,ICMP,10.20.30.253,0,34.48.104.55,0,3735,3313,3,3
2024-06-14 21:57:54.477,netflow_logger_1,UDP,10.20.30.80,16019,140.62.235.185,443,80152,40707,54,28
2024-06-14 21:57:54.578,netflow_logger_1,TCP,10.20.30.72,50272,38.26.88.198,80,28744,61439,20,41
2024-06-14 21:57:54.679,netflow_logger_1,UDP,130f:7c67:e769:8d2c:3aac:1736:fe08:ae15,32613,7bc9:b18d:77e3:1379:4ed6:efb4:c150:4af5,80,393539,211895,263,142
2024-06-14 21:57:54.779,netflow_logger_1,UDP,10.20.30.16,41130,104.181.40.252,443,91342,39293,61,27
2024-06-14 21:57:54.880,netflow_logger_1,TCP,10.20.30.58,39303,231.52.82.190,25,223344,21376,149,15
2024-06-14 21:57:54.981,netflow_logger_1,TCP,754b:e971:8450:c834:91fa:3828:a325:3013,51797,61b4:863e:f804:b879:d6c7:c483:bdb3:12ca,443,202138,187348,135,125
2024-06-14 21:57:55.082,netflow_logger_1,TCP,10.20.30.207,33170,69.125.109.67,443,393608,397522,263,266
2024-06-14 21:57:55.182,netflow_logger_1,TCP,81e1:95f0:f28b:496:56dd:f4a8:9897:8504,65094,4283:544:9878:f917:95fd:f1c8:74c2:78da,443,19536,21987,14,15
2024-06-14 21:57:55.283,netflow_logger_1,TCP,10.20.30.104,64765,112.137.195.53,443,18494,311725,13,208
2024-06-14 21:57:55.384,netflow_logger_1,TCP,10.20.30.8,58972,199.207.93.19,80,185320,110494,124,74
2024-06-14 21:57:55.485,netflow_logger_1,TCP,10.20.30.247,29699,13.115.181.157,80,488444,267873,326,179
2024-06-14 21:57:55.585,netflow_logger_1,UDP,10.20.30.25,64538,105.165.95.31,80,84610,210883,57,141
2024-06-14 21:57:55.686,netflow_logger_1,TCP,10.20.30.190,11056,147.178.223.109,443,425439,124265,284,83
2024-06-14 21:57:55.787,netflow_logger_1,UDP,10.20.30.186,43986,211.0.205.176,80,18779,232710,13,156
2024-06-14 21:57:55.888,netflow_logger_1,TCP,10.20.30.92,27337,172.226.192.230,22,389834,124301,260,83
2024-06-14 21:57:55.989,netflow_logger_1,UDP,10.20.30.143,45698,244.76.190.161,443,256522,71879,172,48
2024-06-14 21:57:56.090,netflow_logger_1,TCP,cec3:f542:2274:eda3:3a17:3ebf:6b77:3744,14420,e70f:4f90:77ee:6d29:4ec6:5d14:46bf:e5fe,443,168101,15447,113,11
2024-06-14 21:57:56.190,netflow_logger_1,TCP,10.20.30.176,55677,131.168.102.68,443,411014,326032,275,218
2024-06-14 21:57:56.291,netflow_logger_1,TCP,e5cf:aa44:c661:baa9:8db3:ce42:65a4:9c6a,21184,839d:7db6:e0c2:dd1b:b142:4c6c:eca8:ae0d,443,441519,202109,295,135
2024-06-14 21:57:56.392,netflow_logger_1,TCP,10.20.30.130,46691,254.16.221.16,443,45397,319030,31,213
2024-06-14 21:57:56.493,netflow_logger_1,TCP,10.20.30.187,54887,219.38.110.229,443,275028,387657,184,259
2024-06-14 21:57:56.594,netflow_logger_1,TCP,10.20.30.6,10974,191.49.97.191,80,335610,272460,224,182
2024-06-14 21:57:56.695,netflow_logger_1,TCP,10.20.30.80,44475,175.56.148.249,443,407172,114241,272,77
2024-06-14 21:57:56.796,netflow_logger_1,UDP,10.20.30.101,39458,10.128.58.151,443,47323,355934,32,238
2024-06-14 21:57:56.897,netflow_logger_1,UDP,4de6:cd54:1cfd:66d8:e051:50d2:f467:c133,27924,e2c1:29b9:13a7:181:e39e:c492:6e94:4d13,443,280309,334627,187,224
2024-06-14 21:57:56.998,netflow_logger_1,TCP,10.20.30.75,27769,99.78.236.118,443,237731,62858,159,42
2024-06-14 21:57:57.099,netflow_logger_1,TCP,10.20.30.68,13492,100.199.11.235,80,499022,265101,333,177
2024-06-14 21:57:57.200,netflow_logger_1,ICMP,10.20.30.244,0,118.185.224.200,0,1455,3901,1,3
2024-06-14 21:57:57.301,netflow_logger_1,TCP,4da8:714:efe2:edc4:d89b:6ae5:a663:e670,43108,f8f7:f7ba:c73b:b9e0:9f93:9e11:70d4:a01e,443,164584,119156,110,80
2024-06-14 21:57:57.401,netflow_logger_1,TCP,92f9:f97c:7e67:544c:59fd:7b7d:9258:4cfd,36091,5b0c:7d4:86a4:c192:116:b7ec:620a:37d0,443,228580,139544,153,94
2024-06-14 21:57:57.502,netflow_logger_1,TCP,ab67:7b35:93b3:fcbe:ca4a:836a:2052:1af2,11588,8b86:2f51:b47b:717a:e3e:140a:6aae:39b4,443,157174,104925,105,70
2024-06-14 21:57:57.603,netflow_logger_1,ICMP,22b:4ee9:d416:f7b4:c9da:a97d:273c:a9fe,0,2af4:41c5:cb42:a68a:9397:689:33b6:6bca,0,3440,3302,3,3
2024-06-14 21:57:57.704,netflow_logger_1,TCP,10.20.30.220,48443,238.72.196.239,443,266316,139244,178,93
2024-06-14 21:57:57.805,netflow_logger_1,TCP,10.20.30.55,16096,19.196.194.50,443,370303,388941,247,260
2024-06-14 21:57:57.906,netflow_logger_1,UDP,10.20.30.178,58055,151.8.156.96,80,207637,252676,139,169
2024-06-14 21:57:58.007,netflow_logger_1,TCP,10.20.30.102,54335,41.67.202.86,443,175680,249608,118,167
2024-06-14 21:57:58.108,netflow_logger_1,UDP,4cf0:ab14:3a5f:4d34:621c:4a2d:4203:1a08,63138,c9a8:be74:29a9:873:548e:a493:e037:b118,80,200814,14325,134,10
2024-06-14 21:57:58.209,netflow_logger_1,TCP,10.20.30.86,10311,235.237.39.170,25,102920,21670,69,15
2024-06-14 21:57:58.309,netflow_logger_1,ICMP,68:3095:558d:976a:2af2:c3ff:d4a6:6866,0,276d:a54f:e759:c6c9:60ed:a770:7142:cd62,0,2088,3735,2,3
2024-06-14 21:57:58.410,netflow_logger_1,TCP,10.20.30.52,23713,229.95.21.44,25,495195,23639,331,16
2024-06-14 21:57:58.511,netflow_logger_1,UDP,10.20.30.239,43077,243.105.228.11,25,111945,4624,75,4
2024-06-14 21:57:58.612,netflow_logger_1,UDP,10.20.30.62,16641,100.53.214.70,443,125656,128579,84,86
2024-06-14 21:57:58.713,netflow_logger_1,UDP,f634:284d:9274:ddc5:1ef3:7a4b:6f73:e18b,63699,9e0e:61a4:634a:8cd1:c272:d590:5cc1:f982,443,191624,74746,128,50
2024-06-14 21:57:58.814,netflow_logger_1,UDP,5c64:3eea:5227:d087:6899:85b8:f1dd:c3ec,18157,6e59:4a0f:f869:720a:f8b6:da85:a12f:ab44,443,218143,354051,146,237
2024-06-14 21:57:58.915,netflow_logger_1,TCP,bbfa:7fec:f1f8:2b73:f56e:d34:3ad5:ca89,63332,c27b:7c3f:cdef:9b89:ad0b:a10c:42c8:1308,80,262131,82259,175,55
2024-06-14 21:57:59.016,netflow_logger_1,UDP,517c:95e7:4684:b10a:2eb3:99d1:4dfd:e038,64558,936:b021:572:2f77:afa6:a667:e9c7:cdeb,443,279883,316130,187,211
2024-06-14 21:57:59.117,netflow_logger_1,TCP,f302:ee7d:bce9:226:a403:601b:9efc:1818,47506,556c:3ea7:4cc1:8529:bc04:3cbe:f93d:d8d4,443,364445,54985,243,37
2024-06-14 21:57:59.218,netflow_logger_1,TCP,10.20.30.181,42668,117.63.126.87,25,108547,834,73,1
2024-06-14 21:57:59.319,netflow_logger_1,TCP,10.20.30.155,60453,118.95.247.81,443,316397,283651,211,190
2024-06-14 21:57:59.419,netflow_logger_1,UDP,55bc:78ff:62b4:80a9:1ac6:1358:94df:eef4,65095,e4db:4dad:b8ad:4e6:f331:8176:178c:51da,443,261013,74374,175,50
2024-06-14 21:57:59.520,netflow_logger_1,TCP,93b7:99c2:2742:34ed:4157:d1f:6a8a:c5f4,45069,e84f:7535:a2e9:5a85:27ca:380d:14dc:76b0,443,370237,177652,247,119
2024-06-14 21:57:59.621,netflow_logger_1,TCP,10.20.30.16,42419,117.144.34.27,443,112538,56667,76,38
2024-06-14 21:57:59.722,netflow_logger_1,TCP,10.20.30.219,16190,208.166.147.35,80,375422,393662,251,263
2024-06-14 21:57:59.823,netflow_logger_1,UDP,10.20.30.93,35953,173.196.83.51,443,306695,273233,205,183
2024-06-14 21:57:59.924,netflow_logger_1,TCP,10.20.30.71,50039,212.145.239.41,443,196473,68960,131,46
2024-06-14 21:58:00.024,netflow_logger_1,TCP,10.20.30.145,22427,208.209.191.193,80,312356,354611,209,237
2024-06-14 21:58:00.125,netflow_logger_1,TCP,10.20.30.28,60892,130.184.191.24,443,50233,154586,34,104
2024-06-14 21:58:00.226,netflow_logger_1,TCP,40:4e61:4f91:7192:eaec:8a44:6e3:47a8,51091,d37:8528:d5:1ff7:1d7b:f730:bf43:b9bc,443,73850,236091,50,158
2024-06-14 21:58:00.327,netflow_logger_1,TCP,10.20.30.168,43146,200.149.131.79,25,330305,4845,221,4
2024-06-14 21:58:00.428,netflow_logger_1,TCP,10.20.30.32,45289,101.170.254.97,80,234571,395668,157,264
2024-06-14 21:58:00.528,netflow_logger_1,TCP,10.20.30.243,64884,62.164.43.236,443,149545,238201,100,159
2024-06-14 21:58:00.629,netflow_logger_1,TCP,10.20.30.124,19836,202.152.24.26,443,295743,43291,198,29
2024-06-14 21:58:00.730,netflow_logger_1,TCP,10.20.30.206,55419,89.164.254.142,443,466644,160913,312,108
2024-06-14 21:58:00.831,netflow_logger_1,TCP,8633:91dd:415c:4f5c:98d1:ab6c:8164:f815,54807,5dd6:c880:fecb:33b8:b04f:eadb:e454:6a4e,443,357771,88991,239,60
2024-06-14 21:58:00.932,netflow_logger_1,TCP,10.20.30.191,58337,229.185.206.115,443,127428,260515,85,174
2024-06-14 21:58:01.033,netflow_logger_1,TCP,10.20.30.236,24873,62.61.15.95,80,143670,110623,96,74
2024-06-14 21:58:01.134,netflow_logger_1,TCP,10.20.30.131,58752,92.84.170.79,443,101885,388899,68,260
2024-06-14 21:58:01.234,netflow_logger_1,TCP,10.20.30.133,54025,199.195.195.193,443,6939,111860,5,75
2024-06-14 21:58:01.335,netflow_logger_1,TCP,10.20.30.222,54434,101.102.97.97,53,133759,483,90,1
2024-06-14 21:58:01.436,netflow_logger_1,ICMP,10.20.30.244,0,219.123.147.211,0,1456,3500,1,3
2024-06-14 21:58:01.537,netflow_logger_1,TCP,10.20.30.254,22146,0.152.196.91,443,89293,144002,60,97
2024-06-14 21:58:01.637,netflow_logger_1,TCP,10.20.30.84,19399,114.232.211.46,443,246620,279690,165,187
2024-06-14 21:58:01.738,netflow_logger_1,TCP,10.20.30.218,37873,226.235.93.204,443,227351,68300,152,46
2024-06-14 21:58:01.839,netflow_logger_1,TCP,10.20.30.128,44497,79.157.79.233,80,365999,18951,244,13
2024-06-14 21:58:01.940,netflow_logger_1,UDP,10.20.30.217,32114,97.36.119.88,143,445369,1131,297,1
2024-06-14 21:58:02.040,netflow_logger_1,TCP,9d50:14ef:12ab:ab75:6ce3:4e83:b5a9:ef60,11668,eb9a:37e8:6a68:a2a5:37a2:db4d:56eb:73c0,25,282709,17559,189,12
2024-06-14 21:58:02.141,netflow_logger_1,ICMP,f0f3:f740:a03e:94b2:576:5693:6307:a9b5,0,63e7:d765:c529:676:5e9d:bec5:b87d:2ac9,0,2236,3193,2,3
2024-06-14 21:58:02.242,netflow_logger_1,TCP,10.20.30.248,41780,183.15.3.62,80,112042,257098,75,172
2024-06-14 21:58:02.343,netflow_logger_1,TCP,10.20.30.0,18867,126.239.163.251,443,346240,167105,231,112
2024-06-14 21:58:02.444,netflow_logger_1,TCP,6ccf:c26b:f94:d3d:d2c2:6016:16d7:646c,65363,59af:b072:1401:ccb9:9c3a:4695:6806:fc2a,443,314803,272191,210,182
2024-06-14 21:58:02.545,netflow_logger_1,TCP,10.20.30.110,39975,241.188.4.122,80,471830,318533,315,213
2024-06-14 21:58:02.645,netflow_logger_1,TCP,23e1:2d51:648b:49a5:e2a0:4b0b:b3f9:f456,38048,904b:e0c3:75f5:83a1:68ba:2c3f:c982:a70a,443,434053,307736,290,206
2024-06-14 21:58:02.746,netflow_logger_1,TCP,13b0:9dce:a252:190b:576a:5cb5:1cd7:b9c3,35346,318c:a2a1:72b2:5660:7494:34fb:42bf:485e,80,438570,321739,293,215
2024-06-14 21:58:02.847,netflow_logger_1,TCP,10.20.30.105,19914,100.205.102.51,25,395766,11995,264,8
2024-06-14 21:58:02.948,netflow_logger_1,TCP,10.20.30.118,43983,54.171.122.134,443,432805,246555,289,165
2024-06-14 21:58:03.049,netflow_logger_1,UDP,10.20.30.134,36905,211.156.138.90,22,177022,199317,119,133
2024-06-14 21:58:03.149,netflow_logger_1,TCP,a1d9:50bb:3513:d06b:f73e:2c09:a4c:220,20411,7bf5:5eac:595:8ae:f0ce:8ede:465:b6d7,443,274724,349496,184,233
2024-06-14 21:58:03.250,netflow_logger_1,TCP,10.20.30.65,50493,238.70.212.114,443,241342,270392,161,181
2024-06-14 21:58:03.351,netflow_logger_1,TCP,10.20.30.255,46830,83.11.123.138,443,163264,80741,109,54
2024-06-14 21:58:03.452,netflow_logger_1,TCP,10.20.30.173,33919,90.99.59.144,443,76749,353855,52,236
2024-06-14 21:58:03.553,netflow_logger_1,TCP,10.20.30.11,13172,254.213.48.245,443,60663,343515,41,230
2024-06-14 21:58:03.653,netflow_logger_1,UDP,10.20.30.24,41223,158.192.247.137,443,475297,298380,317,199
2024-06-14 21:58:03.754,netflow_logger_1,TCP,10.20.30.17,50716,30.177.51.67,443,261333,352993,175,236
2024-06-14 21:58:03.855,netflow_logger_1,TCP,10.20.30.151,62567,74.94.255.251,443,179247,353033,120,236
2024-06-14 21:58:03.956,netflow_logger_1,TCP,10.20.30.31,62335,190.60.2.151,443,403543,27271,270,19
2024-06-14 21:58:04.057,netflow_logger_1,ICMP,10.20.30.148,0,123.116.8.130,0,3634,3466,3,3
2024-06-14 21:58:04.157,netflow_logger_1,TCP,10.20.30.148,19898,102.119.164.184,80,144171,256790,97,172
2024-06-14 21:58:04.258,netflow_logger_1,ICMP,10.20.30.41,0,162.177.120.66,0,1418,746,1,1
2024-06-14 21:58:04.359,netflow_logger_1,TCP,10.20.30.145,23083,243.39.127.49,80,376917,230370,252,154
2024-06-14 21:58:04.460,netflow_logger_1,TCP,10.20.30.238,44321,139.229.88.80,443,226724,95859,152,64
2024-06-14 21:58:04.560,netflow_logger_1,UDP,10.20.30.91,65216,4.188.218.229,25,412819,21709,276,15
2024-06-14 21:58:04.661,netflow_logger_1,TCP,f2a0:2aad:e831:cf42:7147:d769:1aaa:cc37,45421,8b40:1f44:d428:ad52:88a6:a834:a22a:fd50,443,102137,50755,69,34
2024-06-14 21:58:04.762,netflow_logger_1,TCP,10.20.30.45,10719,160.69.168.170,443,497924,105023,332,71
2024-06-14 21:58:04.863,netflow_logger_1,TCP,10.20.30.37,28631,203.75.141.155,443,358231,332727,239,222
2024-06-14 21:58:04.963,netflow_logger_1,UDP,10.20.30.224,25326,75.203.171.182,443,421885,312798,282,209
2024-06-14 21:58:05.064,netflow_logger_1,TCP,10.20.30.188,38789,138.32.206.250,443,43175,317447,29,212
2024-06-14 21:58:05.165,netflow_logger_1,TCP,10.20.30.32,51664,121.98.28.148,443,426745,177839,285,119
2024-06-14 21:58:05.266,netflow_logger_1,TCP,7d3c:5404:3f33:c903:c291:4c1e:fd4c:a634,16222,49d9:967f:69bb:8fb1:a04:9b09:455f:4b4e,443,152766,67479,102,45
2024-06-14 21:58:05.367,netflow_logger_1,TCP,10.20.30.8,41758,161.219.217.154,443,8796,264103,6,177
2024-06-14 21:58:05.468,netflow_logger_1,TCP,10.20.30.152,36194,144.112.3.196,443,450417,136783,301,92
2024-06-14 21:58:05.569,netflow_logger_1,TCP,cd90:e3bd:f4f5:d889:d6ff:4d9d:c904:4eff,32792,407e:9b04:7e74:cdb2:e101:effe:16c6:5a79,22,102676,60479,69,41
2024-06-14 21:58:05.669,netflow_logger_1,UDP,4140:9c1d:a54a:39ca:1460:c0e:e696:172d,21508,daa9:3beb:be8d:8ea2:e9df:2497:da46:c635,443,299808,341532,200,228
2024-06-14 21:58:05.770,netflow_logger_1,TCP,1fb1:19e3:7f0:76fa:b429:7666:2cdc:bed7,28336,4e24:10e3:35ee:6434:9e59:21a:9754:513e,443,107726,331401,72,221
2024-06-14 21:58:05.871,netflow_logger_1,UDP,10.20.30.204,37514,84.251.100.49,443,186130,119740,125,80
